,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
0,-mnthpC--HoFLdh88sfNBw,bat-city-pies-austin,Bat City Pies,https://s3-media1.fl.yelpcdn.com/bphoto/q8CkA6IfseTNonK-wAYJ8g/o.jpg,False,https://www.yelp.com/biz/bat-city-pies-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,27,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 30.241716, 'longitude': -97.726887}","['pickup', 'delivery']",$$,"{'address1': '1505 Town Creek Dr', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['1505 Town Creek Dr', 'Austin, TX 78741']}",+17377429137,(737) 742-9137,7655.303710299296
1,-rGe9neNz5wTBI1f9i1v2w,pizza-tova-cedar-park,Pizza Tova,https://s3-media2.fl.yelpcdn.com/bphoto/_HV6VKP2j90Dw3gdXJy3uA/o.jpg,False,https://www.yelp.com/biz/pizza-tova-cedar-park?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,17,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 30.503028206160018, 'longitude': -97.8204219415784}","['pickup', 'delivery']",,"{'address1': '200 Buttercup Creek Blvd', 'address2': 'Ste 128', 'address3': None, 'city': 'Cedar Park', 'zip_code': '78613', 'country': 'US', 'state': 'TX', 'display_address': ['200 Buttercup Creek Blvd', 'Ste 128', 'Cedar Park, TX 78613']}",+15122962280,(512) 296-2280,22809.231062998835
2,3qt66qa1OQWJheNXN0XYpg,possum-pizza-austin,Possum Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/L4LE16HBRdn8AK5twOGXSA/o.jpg,False,https://www.yelp.com/biz/possum-pizza-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,64,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 30.24138851933435, 'longitude': -97.72687013239972}",['delivery'],,"{'address1': '2324 E Cesar Chavez', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['2324 E Cesar Chavez', 'Austin, TX 78702']}",+15129397787,(512) 939-7787,7684.694695410108
3,_Y5GEb-PJvogHYUYuVJtmw,pedrosos-pizza-austin,Pedroso's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/qL-rM48C0VKqlnq7z7bH2Q/o.jpg,False,https://www.yelp.com/biz/pedrosos-pizza-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,165,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 30.36399425358635, 'longitude': -97.72843131788488}",['delivery'],$$,"{'address1': '8315 Burnet Rd', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78757', 'country': 'US', 'state': 'TX', 'display_address': ['8315 Burnet Rd', 'Austin, TX 78757']}",+17376001107,(737) 600-1107,7120.776338734788
4,VobyVz_hbGNapYUfNDGyHw,little-deli-and-pizzeria-austin-3,Little Deli & Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/rB5LnjTFbo65bkOhKehK2w/o.jpg,False,https://www.yelp.com/biz/little-deli-and-pizzeria-austin-3?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,117,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 30.314342, 'longitude': -97.689852}",['delivery'],$,"{'address1': '1804 Briarcliff Blvd', 'address2': None, 'address3': None, 'city': 'Austin', 'zip_code': '78723', 'country': 'US', 'state': 'TX', 'display_address': ['1804 Briarcliff Blvd', 'Austin, TX 78723']}",+15122208346,(512) 220-8346,6573.20226585328
5,s20zYPhYIeqd07jECcJk9A,baldinucci-pizza-romana-west-lake-hills,Baldinucci Pizza Romana,https://s3-media3.fl.yelpcdn.com/bphoto/3R4R2xXPZf5jj2D9nEjIew/o.jpg,False,https://www.yelp.com/biz/baldinucci-pizza-romana-west-lake-hills?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,134,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 30.275148169433592, 'longitude': -97.80066552075164}",[],$$,"{'address1': '3300 Bee Caves Rd', 'address2': 'Ste 110', 'address3': '', 'city': 'West Lake Hills', 'zip_code': '78746', 'country': 'US', 'state': 'TX', 'display_address': ['3300 Bee Caves Rd', 'Ste 110', 'West Lake Hills, TX 78746']}",+15123821166,(512) 382-1166,5304.3002714986915
6,73HzDvYl08L3bWwS2Nv9JQ,sangiovanni-distillery-pizzeria-and-daiquiris-pflugerville,Sangiovanni Distillery Pizzeria & Daiquiris,https://s3-media2.fl.yelpcdn.com/bphoto/OP8VRW_uJD8iwFU-QPxihg/o.jpg,False,https://www.yelp.com/biz/sangiovanni-distillery-pizzeria-and-daiquiris-pflugerville?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,84,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'distilleries', 'title': 'Distilleries'}]",4.5,"{'latitude': 30.49271197708639, 'longitude': -97.58701515348616}",['delivery'],$$,"{'address1': '4701 Priem Ln', 'address2': 'Ste 3-A', 'address3': None, 'city': 'Pflugerville', 'zip_code': '78660', 'country': 'US', 'state': 'TX', 'display_address': ['4701 Priem Ln', 'Ste 3-A', 'Pflugerville, TX 78660']}",+15122916094,(512) 291-6094,26513.84514487752
7,5Upzhg9uu7J65gDzpdADhw,market-street-pizza-austin,Market Street Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/Sr-BMCfo-lP4fIiDI0-bHQ/o.jpg,False,https://www.yelp.com/biz/market-street-pizza-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,266,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 30.411394059197484, 'longitude': -97.675954}","['pickup', 'delivery']",$$,"{'address1': '13000 N Interstate Hwy 35', 'address2': 'Ste 210', 'address3': None, 'city': 'Austin', 'zip_code': '78753', 'country': 'US', 'state': 'TX', 'display_address': ['13000 N Interstate Hwy 35', 'Ste 210', 'Austin, TX 78753']}",+15128213311,(512) 821-3311,14180.932038400393
8,r6DWFv4TsBnFK15ebDroXw,flos-wine-bar-and-bottle-shop-austin,Flo's Wine Bar & Bottle Shop,https://s3-media3.fl.yelpcdn.com/bphoto/6YQCkCDeBCM_PM_CvgSiOg/o.jpg,False,https://www.yelp.com/biz/flos-wine-bar-and-bottle-shop-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,26,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 30.31326371700297, 'longitude': -97.7669042}",[],,"{'address1': '3111 W 35th St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78703', 'country': 'US', 'state': 'TX', 'display_address': ['3111 W 35th St', 'Austin, TX 78703']}",,,1260.8906521688823
9,p0vdkFUU05RCSE0aGXKT7w,big-nonnas-austin,Big Nonna's,https://s3-media2.fl.yelpcdn.com/bphoto/Mws0xDsX2oMc8hoRYsqnTQ/o.jpg,False,https://www.yelp.com/biz/big-nonnas-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,103,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 30.40104654320376, 'longitude': -97.6577825023325}","['pickup', 'delivery']",$$,"{'address1': '12601 Tech Ridge Blvd', 'address2': 'Ste 300', 'address3': '', 'city': 'Austin', 'zip_code': '78753', 'country': 'US', 'state': 'TX', 'display_address': ['12601 Tech Ridge Blvd', 'Ste 300', 'Austin, TX 78753']}",+17372024782,(737) 202-4782,14340.339610620382
10,GZfHsTQAabxdXB_z30h6kw,desano-pizzeria-napoletana-austin-4,DeSano Pizzeria Napoletana,https://s3-media2.fl.yelpcdn.com/bphoto/4lM8TCu7ZhYR7ud7_XLjVw/o.jpg,False,https://www.yelp.com/biz/desano-pizzeria-napoletana-austin-4?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,346,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 30.266290057218676, 'longitude': -97.7459750033982}","['pickup', 'delivery']",$$,"{'address1': '301 Lavaca St', 'address2': 'Ste 200', 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['301 Lavaca St', 'Ste 200', 'Austin, TX 78701']}",+15122562426,(512) 256-2426,4466.46689509055
11,xdWHz4mqq1Htarg3dLOKBw,lil-nonnas-austin,Li'l Nonna's,https://s3-media4.fl.yelpcdn.com/bphoto/wJSiVU1vjTgFIzb4pseyhg/o.jpg,False,https://www.yelp.com/biz/lil-nonnas-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,236,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.22099992193571, 'longitude': -97.69566264544088}",['delivery'],$$,"{'address1': '7107 E Riverside Dr', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['7107 E Riverside Dr', 'Austin, TX 78741']}",+15129938998,(512) 993-8998,11094.638151578205
12,MnO3YMUGAnkHm-iy5wo0mQ,intero-restaurant-austin,Intero Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/bLPRWV36YetKAbSiSBI5eQ/o.jpg,False,https://www.yelp.com/biz/intero-restaurant-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,480,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 30.2538078303281, 'longitude': -97.7146533178121}",['delivery'],$$,"{'address1': '2612 E Cesar Chavez St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['2612 E Cesar Chavez St', 'Austin, TX 78702']}",+15125994052,(512) 599-4052,7050.07052703085
13,U9p0G4OOUWP425Ww8FHaGQ,little-deli-and-pizzeria-austin,Little Deli & Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/vKKlOhWmNRvxnUztDD6ThQ/o.jpg,False,https://www.yelp.com/biz/little-deli-and-pizzeria-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,1419,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 30.342656, 'longitude': -97.725445}",['delivery'],$,"{'address1': '7101 Woodrow Ave', 'address2': 'Unit A', 'address3': '', 'city': 'Austin', 'zip_code': '78757', 'country': 'US', 'state': 'TX', 'display_address': ['7101 Woodrow Ave', 'Unit A', 'Austin, TX 78757']}",+15124677402,(512) 467-7402,5194.609099530559
14,8sEbM_ACHUbBsZ-TRZFXWA,home-slice-pizza-austin-9,Home Slice Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/8jSv9I_p6wMuu2leBpUpsg/o.jpg,False,https://www.yelp.com/biz/home-slice-pizza-austin-9?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,789,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 30.3163524006061, 'longitude': -97.7183958217672}","['pickup', 'delivery']",$$,"{'address1': '501 E 53rd St', 'address2': None, 'address3': None, 'city': 'Austin', 'zip_code': '78751', 'country': 'US', 'state': 'TX', 'display_address': ['501 E 53rd St', 'Austin, TX 78751']}",+15127077437,(512) 707-7437,3974.9847994293186
15,aEKDRj1kF02MeCW0UhAVkA,lefty-s-pizza-kitchen-atx-austin,Leftyâ€™s Pizza Kitchen ATX,https://s3-media2.fl.yelpcdn.com/bphoto/AUd9hMuUunEUVjAagsprmQ/o.jpg,False,https://www.yelp.com/biz/lefty-s-pizza-kitchen-atx-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,62,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 30.3300826, 'longitude': -98.0243916}","['pickup', 'delivery']",,"{'address1': '18101 State Hwy 71', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '73301', 'country': 'US', 'state': 'TX', 'display_address': ['18101 State Hwy 71', 'Austin, TX 73301']}",+15125644222,(512) 564-4222,25746.756100493345
16,_VutcCv3pKzNxmSFqplxkQ,show-me-pizza-austin,Show Me Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/q-SbA1x-ezXdrKTXYcX45w/o.jpg,False,https://www.yelp.com/biz/show-me-pizza-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,122,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 30.236773, 'longitude': -97.762782}","['pickup', 'delivery']",$$,"{'address1': '2809 South 1st', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['2809 South 1st', 'Austin, TX 78704']}",+15125512657,(512) 551-2657,7618.9979255527605
17,J0oTYJx-dGn5yk926s6eGw,desano-pizzeria-napoletana-austin-3,DeSano Pizzeria Napoletana,https://s3-media1.fl.yelpcdn.com/bphoto/r8iKw6kUZvtogmB5ZDcj-g/o.jpg,False,https://www.yelp.com/biz/desano-pizzeria-napoletana-austin-3?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,992,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 30.35851, 'longitude': -97.73065}","['pickup', 'delivery']",$$,"{'address1': '8000 Burnet Rd', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78757', 'country': 'US', 'state': 'TX', 'display_address': ['8000 Burnet Rd', 'Austin, TX 78757']}",+15123232426,(512) 323-2426,6478.256628783823
18,1HSNehrtbOSlOWMsfHylFw,pizza-leon-austin-2,Pizza Leon,https://s3-media1.fl.yelpcdn.com/bphoto/EWqEAvzr_ICAAhhpL1efMQ/o.jpg,False,https://www.yelp.com/biz/pizza-leon-austin-2?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,133,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 30.218453, 'longitude': -97.757751}","['pickup', 'delivery']",$$,"{'address1': '509 E Ben White Blvd', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['509 E Ben White Blvd', 'Austin, TX 78704']}",+17372090155,(737) 209-0155,9644.550350265505
19,8RPIjybMh5Eg90eVsv3fRQ,via-313-pizza-austin-austin,Via 313 Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/dYrNEa2Ao_QwSoN6zcd14w/o.jpg,False,https://www.yelp.com/biz/via-313-pizza-austin-austin?adjust_creative=HCd3mlYSSBgpBbGmrzgqcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HCd3mlYSSBgpBbGmrzgqcQ,801,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 30.29787095708796, 'longitude': -97.7414139672576}",['delivery'],$$,"{'address1': '3016 Guadalupe St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78705', 'country': 'US', 'state': 'TX', 'display_address': ['3016 Guadalupe St', 'Austin, TX 78705']}",+15123586193,(512) 358-6193,1762.7063199835864
